H, 30, 19, 322.18816879
H, 30, 20, 322.12680718
H, 30, 21, 322.27319518999997
H, 30, 22, 322.12920619999994
H, 30, 23, 322.87098574
H, 30, 24, 319.22273216
H, 30, 25, 319.33348935
H, 30, 26, 318.99213054
H, 30, 27, 319.20836579
H, 30, 28, 318.84448108000004
H, 30, 29, 318.96840839000004
H, 31, 0, 635.40992981
H, 31, 1, 635.70900498
H, 31, 2, 635.66203619
H, 31, 3, 635.6270405399999
H, 31, 4, 635.48094413
H, 31, 5, 638.5945294500001
H, 31, 6, 634.4488825999999
H, 31, 7, 635.21455738
H, 31, 8, 636.6629541599999
H, 31, 9, 637.5462976099999
H, 31, 10, 642.76769406
H, 31, 11, 643.2415341
H, 31, 12, 644.1077003700001
H, 31, 13, 644.49659646
H, 31, 14, 642.2591876200001
H, 31, 15, 642.32657636
H, 31, 16, 642.5371328699999
H, 31, 17, 642.30020217
H, 31, 18, 642.9509290799999
H, 31, 19, 642.3635373999999
H, 31, 20, 642.5748084699999
H, 31, 21, 642.34642429
H, 31, 22, 642.33122381
H, 31, 23, 642.4785656299999
H, 31, 24, 635.78599791
H, 31, 25, 635.8066579900001
H, 31, 26, 635.6054956300001
H, 31, 27, 635.62247712
H, 31, 28, 635.93199225
H, 31, 29, 635.9129583099999
H, 31, 30, 636.0560947700001
H, 32, 0, 1268.92665362
H, 32, 1, 1269.44681619
H, 32, 2, 1268.65819003
H, 32, 3, 1268.3497072500002
H, 32, 4, 1268.25945148
H, 32, 5, 1269.56215044
H, 32, 6, 1266.3961091
H, 32, 7, 1267.7301024600001
H, 32, 8, 1270.4719116299998
H, 32, 9, 1271.97020464
H, 32, 10, 1283.1169259
H, 32, 11, 1283.9453877899998
H, 32, 12, 1285.71627289
H, 32, 13, 1286.97493589
H, 32, 14, 1282.44409892
H, 32, 15, 1282.26864882
H, 32, 16, 1282.47070313
H, 32, 17, 1282.31953686
H, 32, 18, 1282.45147019
H, 32, 19, 1282.5423863899998
H, 32, 20, 1282.50467695
H, 32, 21, 1282.21415642
H, 32, 22, 1282.50461377
H, 32, 23, 1283.38310671
H, 32, 24, 1269.45802021
H, 32, 25, 1269.64498811
H, 32, 26, 1268.87895707
H, 32, 27, 1268.88810889
H, 32, 28, 1268.89890073
H, 32, 29, 1269.38351418
H, 32, 30, 1269.08854412
H, 32, 31, 1269.24720361
X, 24, 0, 1.75536312
X, 24, 1, 1.7916000100000002
X, 24, 2, 1.80923889
X, 24, 3, 1.8044526399999998
X, 24, 4, 1.80207484
X, 24, 5, 1.83416478
X, 24, 6, 1.7885700800000002
X, 24, 7, 1.8256633899999999
X, 24, 8, 1.8191664900000002
X, 24, 9, 1.8351214900000001
X, 24, 10, 1.8135938400000002
X, 24, 11, 1.8305123600000002
X, 24, 12, 1.8250687600000002
X, 24, 13, 1.84442149
X, 24, 14, 1.8350940399999998
X, 24, 15, 1.79994081
X, 24, 16, 1.8142112199999998
X, 24, 17, 1.81939143
X, 24, 18, 1.87100832
X, 24, 19, 1.87275713
X, 24, 20, 1.94933007
X, 24, 21, 1.8858058299999998
X, 24, 22, 1.88635646
X, 24, 23, 1.87415478
X, 25, 0, 10.427212910000002
X, 25, 1, 10.19334476
X, 25, 2, 10.21681279
X, 25, 3, 10.200915909999999
X, 25, 4, 10.21780789
X, 25, 5, 10.303812800000001
X, 25, 6, 10.21574571
X, 25, 7, 10.19209676
X, 25, 8, 10.256041410000002
X, 25, 9, 10.43040275
X, 25, 10, 10.30632973
X, 25, 11, 10.332990989999999
X, 25, 12, 10.27773302
X, 25, 13, 10.314448030000001
X, 25, 14, 10.27797009
X, 25, 15, 10.312403770000001
X, 25, 16, 10.27963336
X, 25, 17, 10.48609946
X, 25, 18, 10.29223984
X, 25, 19, 10.522867490000001
X, 25, 20, 10.3016053
X, 25, 21, 10.324129440000002
X, 25, 22, 10.31382415
X, 25, 23, 10.31077669
X, 25, 24, 10.30319966
X, 26, 0, 20.66535364
X, 26, 1, 20.647460309999996
X, 26, 2, 20.78363801
X, 26, 3, 20.697169999999996
X, 26, 4, 20.69150131
X, 26, 5, 20.74712464
X, 26, 6, 20.72953239
X, 26, 7, 20.63446629
X, 26, 8, 20.65909155
X, 26, 9, 20.7285663
X, 26, 10, 20.774560809999997
X, 26, 11, 20.882595140000003
X, 26, 12, 20.78518411
X, 26, 13, 20.792723319999997
X, 26, 14, 20.773385860000005
X, 26, 15, 20.77705725
X, 26, 16, 20.9533039
X, 26, 17, 20.826030839999998
X, 26, 18, 20.827443950000003
X, 26, 19, 20.787578039999996
X, 26, 20, 20.7778632
X, 26, 21, 21.01618824
X, 26, 22, 20.806619910000002
X, 26, 23, 20.80929903
X, 26, 24, 20.75080585
X, 26, 25, 20.76535053
X, 27, 0, 40.9183183
X, 27, 1, 40.85877456000001
X, 27, 2, 41.04609129
X, 27, 3, 40.86670598999999
X, 27, 4, 41.04148558
X, 27, 5, 40.96953995
X, 27, 6, 40.81193968
X, 27, 7, 40.92075312000001
X, 27, 8, 40.84984695000001
X, 27, 9, 41.00325538
X, 27, 10, 41.127177110000005
X, 27, 11, 41.135647989999995
X, 27, 12, 41.25690438
X, 27, 13, 41.173831869999994
X, 27, 14, 41.29866873
X, 27, 15, 41.21677946
X, 27, 16, 41.134391050000005
X, 27, 17, 41.24738136999999
X, 27, 18, 41.19379478
X, 27, 19, 41.27445321
X, 27, 20, 41.19948413
X, 27, 21, 41.387965060000006
X, 27, 22, 41.27276193
X, 27, 23, 41.178356359999995
X, 27, 24, 41.327955280000005
X, 27, 25, 41.091428580000006
X, 27, 26, 41.14246872
X, 28, 0, 80.53993911999999
X, 28, 1, 80.80357076
X, 28, 2, 80.88983092999999
X, 28, 3, 80.78780218
X, 28, 4, 80.62695458
X, 28, 5, 80.74798616000001
X, 28, 6, 80.48809725
X, 28, 7, 80.56436276999999
X, 28, 8, 80.69977115
X, 28, 9, 80.82878521999999
X, 28, 10, 81.34347677999999
X, 28, 11, 81.47628824
X, 28, 12, 81.46665462
X, 28, 13, 81.54247609000001
X, 28, 14, 81.38347108999999
X, 28, 15, 81.38951614999999
X, 28, 16, 81.31000523000002
X, 28, 17, 81.6244076
X, 28, 18, 81.41936013
X, 28, 19, 81.44656470999999
X, 28, 20, 81.49041410000001
X, 28, 21, 81.39747453
X, 28, 22, 81.49887944999999
X, 28, 23, 81.48964794
X, 28, 24, 81.21214296
X, 28, 25, 81.24519898
X, 28, 26, 81.12099147
X, 28, 27, 81.09409732
X, 29, 0, 160.11823698999999
X, 29, 1, 160.06159231000004
X, 29, 2, 160.09384006000002
X, 29, 3, 160.14693430000003
X, 29, 4, 159.82769506
X, 29, 5, 160.11823687999998
X, 29, 6, 159.60036278
X, 29, 7, 159.69313621
X, 29, 8, 159.98477651000002
X, 29, 9, 160.38007288
X, 29, 10, 161.49029664
X, 29, 11, 161.49972877
X, 29, 12, 161.75937865
X, 29, 13, 162.14084799999998
X, 29, 14, 161.49800080999998
X, 29, 15, 161.49928670000003
X, 29, 16, 161.61143136
X, 29, 17, 161.53651707000003
X, 29, 18, 161.68204542
X, 29, 19, 161.53584737999998
X, 29, 20, 161.65753124
X, 29, 21, 161.66467176
X, 29, 22, 161.73291812
X, 29, 23, 161.70096302000002
X, 29, 24, 161.0111646
X, 29, 25, 160.98382363
X, 29, 26, 161.01734213999998
X, 29, 27, 160.91063744000002
X, 29, 28, 160.97739332
X, 30, 0, 318.34000453
X, 30, 1, 318.49888227
X, 30, 2, 318.34562631
X, 30, 3, 318.4196141
X, 30, 4, 318.07222259
X, 30, 5, 318.54693804
X, 30, 6, 317.61232299
X, 30, 7, 317.77262312
X, 30, 8, 318.29439173000003
X, 30, 9, 318.80462069
X, 30, 10, 321.06293666
X, 30, 11, 321.22661065999995
X, 30, 12, 321.85367519000005
X, 30, 13, 322.20014525
X, 30, 14, 321.45365105
X, 30, 15, 321.47473152000003
X, 30, 16, 321.4843383
X, 30, 17, 321.46878706999996
X, 30, 18, 321.6886349
X, 30, 19, 321.61380084
X, 30, 20, 321.62206489
X, 30, 21, 321.65656966
X, 30, 22, 321.93049092999996
X, 30, 23, 321.73477679
X, 30, 24, 320.24917191000003
X, 30, 25, 320.26929649000004
X, 30, 26, 320.10070861
X, 30, 27, 320.331874
X, 30, 28, 320.06402517
X, 30, 29, 320.13290793000004
